"id","ip_usuario","tipo_movimiento","origen","elementos_involucrados","fecha_hora","comentarios"
"1229","192.168.1.37","2","Instagram Bio","btn_ver_tallas","2025-11-14 16:57:35","Interaccion interfaz"
"1230","192.168.1.37","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-14 16:58:19","Navegando catalogo"
"1231","192.168.1.8","1","Google Ads","Home_Page","2025-11-14 17:37:00","Inicio de sesion"
"1232","192.168.1.8","3","Google Ads","vista_Zapatillas_Urban","2025-11-14 17:37:30","Navegando catalogo"
"1233","192.168.1.8","2","Google Ads","link_menu_hombres","2025-11-14 17:37:32","Interaccion interfaz"
"1234","192.168.1.8","3","Google Ads","vista_Zapatillas_Urban","2025-11-14 17:38:03","Navegando catalogo"
"1235","192.168.1.44","1","Directo","Home_Page","2025-11-14 19:46:00","Inicio de sesion"
"1236","192.168.1.44","3","Directo","vista_Chaqueta_Cuero","2025-11-14 19:46:24","Navegando catalogo"
"1237","192.168.1.44","2","Directo","link_menu_hombres","2025-11-14 19:46:26","Interaccion interfaz"
"1238","192.168.1.44","3","Directo","vista_Camisa_Lino_Blanca","2025-11-14 19:46:45","Navegando catalogo"
"1239","192.168.1.44","3","Directo","vista_Camisa_Lino_Blanca","2025-11-14 19:46:58","Navegando catalogo"
"1240","192.168.1.44","3","Directo","vista_Vestido_Verano_Floral","2025-11-14 19:47:39","Navegando catalogo"
"1241","192.168.1.44","3","Directo","vista_Chaqueta_Cuero","2025-11-14 19:47:55","Navegando catalogo"
"1242","192.168.1.44","4","Directo","btn_finalizar_pago_exitoso","2025-11-14 19:48:36","Venta Exitosa"
"1243","192.168.1.20","1","Newsletter","Home_Page","2025-11-14 22:19:00","Inicio de sesion"
"1244","192.168.1.20","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-14 22:19:21","Navegando catalogo"
"1245","192.168.1.43","1","Instagram Bio","Home_Page","2025-11-15 00:27:00","Inicio de sesion"
"1246","192.168.1.43","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-15 00:27:39","Navegando catalogo"
"1247","192.168.1.43","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-15 00:27:57","Navegando catalogo"
"1248","192.168.1.43","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-15 00:28:03","Navegando catalogo"
"1249","192.168.1.34","1","Google Ads","Home_Page","2025-11-15 03:15:00","Inicio de sesion"
"1250","192.168.1.34","3","Google Ads","vista_Jean_Slim_Negro","2025-11-15 03:15:10","Navegando catalogo"
"1251","192.168.1.34","3","Google Ads","vista_Jean_Slim_Negro","2025-11-15 03:15:37","Navegando catalogo"
"1252","192.168.1.1","1","Directo","Home_Page","2025-11-15 05:37:00","Inicio de sesion"
"1253","192.168.1.1","3","Directo","vista_Zapatillas_Urban","2025-11-15 05:37:18","Navegando catalogo"
"1254","192.168.1.1","3","Directo","vista_Camisa_Lino_Blanca","2025-11-15 05:38:01","Navegando catalogo"
"1255","192.168.1.1","3","Directo","vista_Vestido_Verano_Floral","2025-11-15 05:38:42","Navegando catalogo"
"1256","192.168.1.1","2","Directo","btn_ver_tallas","2025-11-15 05:38:44","Interaccion interfaz"
"1257","192.168.1.1","3","Directo","vista_Zapatillas_Urban","2025-11-15 05:38:57","Navegando catalogo"
"1258","192.168.1.1","2","Directo","btn_ver_tallas","2025-11-15 05:38:59","Interaccion interfaz"
"1259","192.168.1.1","5","Directo","btn_cancelar_checkout","2025-11-15 05:39:49","Abandono en pago"
"1260","192.168.1.5","1","Facebook","Home_Page","2025-11-15 07:51:00","Inicio de sesion"
"1261","192.168.1.5","3","Facebook","vista_Vestido_Verano_Floral","2025-11-15 07:51:32","Navegando catalogo"
"1262","192.168.1.5","3","Facebook","vista_Vestido_Verano_Floral","2025-11-15 07:51:47","Navegando catalogo"
"1263","192.168.1.5","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-15 07:51:57","Navegando catalogo"
"1264","192.168.1.5","2","Facebook","btn_agregar_carrito","2025-11-15 07:51:59","Interaccion interfaz"
"1265","192.168.1.5","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-15 07:52:34","Navegando catalogo"
"1266","192.168.1.5","2","Facebook","img_zoom","2025-11-15 07:52:36","Interaccion interfaz"
"1267","192.168.1.5","3","Facebook","vista_Jean_Slim_Negro","2025-11-15 07:53:16","Navegando catalogo"
"1268","192.168.1.5","2","Facebook","btn_agregar_carrito","2025-11-15 07:53:18","Interaccion interfaz"
"1269","192.168.1.5","4","Facebook","btn_finalizar_pago_exitoso","2025-11-15 07:54:00","Venta Exitosa"
"1270","192.168.1.24","1","Facebook","Home_Page","2025-11-15 09:03:00","Inicio de sesion"
"1271","192.168.1.24","3","Facebook","vista_Jean_Slim_Negro","2025-11-15 09:03:14","Navegando catalogo"
"1272","192.168.1.24","3","Facebook","vista_Vestido_Verano_Floral","2025-11-15 09:03:48","Navegando catalogo"
"1273","192.168.1.24","3","Facebook","vista_Chaqueta_Cuero","2025-11-15 09:04:12","Navegando catalogo"
"1274","192.168.1.24","3","Facebook","vista_Zapatillas_Urban","2025-11-15 09:04:49","Navegando catalogo"
"1275","192.168.1.24","5","Facebook","btn_cancelar_checkout","2025-11-15 09:05:04","Abandono en pago"
"1276","192.168.1.2","1","Directo","Home_Page","2025-11-15 10:11:00","Inicio de sesion"
"1277","192.168.1.2","3","Directo","vista_Chaqueta_Cuero","2025-11-15 10:11:17","Navegando catalogo"
"1278","192.168.1.2","2","Directo","btn_agregar_carrito","2025-11-15 10:11:19","Interaccion interfaz"
"1279","192.168.1.41","1","Newsletter","Home_Page","2025-11-15 12:33:00","Inicio de sesion"
"1280","192.168.1.41","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-15 12:33:05","Navegando catalogo"
"1281","192.168.1.41","2","Newsletter","btn_ver_tallas","2025-11-15 12:33:07","Interaccion interfaz"
"1282","192.168.1.36","1","Directo","Home_Page","2025-11-15 13:30:00","Inicio de sesion"
"1283","192.168.1.36","3","Directo","vista_Camisa_Lino_Blanca","2025-11-15 13:30:37","Navegando catalogo"
"1284","192.168.1.49","1","Newsletter","Home_Page","2025-11-15 14:55:00","Inicio de sesion"
"1285","192.168.1.49","3","Newsletter","vista_Zapatillas_Urban","2025-11-15 14:55:30","Navegando catalogo"
"1286","192.168.1.49","2","Newsletter","btn_ver_tallas","2025-11-15 14:55:32","Interaccion interfaz"
"1287","192.168.1.49","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-15 14:55:46","Navegando catalogo"
"1288","192.168.1.49","2","Newsletter","link_menu_hombres","2025-11-15 14:55:48","Interaccion interfaz"
"1289","192.168.1.49","3","Newsletter","vista_Chaqueta_Cuero","2025-11-15 14:56:06","Navegando catalogo"
"1290","192.168.1.49","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-15 14:56:29","Navegando catalogo"
"1291","192.168.1.49","3","Newsletter","vista_Jean_Slim_Negro","2025-11-15 14:56:35","Navegando catalogo"
"1292","192.168.1.49","4","Newsletter","btn_finalizar_pago_exitoso","2025-11-15 14:56:57","Venta Exitosa"
"1293","192.168.1.6","1","Google Ads","Home_Page","2025-11-15 17:50:00","Inicio de sesion"
"1294","192.168.1.6","3","Google Ads","vista_Chaqueta_Cuero","2025-11-15 17:50:27","Navegando catalogo"
"1295","192.168.1.6","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-15 17:50:46","Navegando catalogo"
"1296","192.168.1.6","3","Google Ads","vista_Jean_Slim_Negro","2025-11-15 17:51:27","Navegando catalogo"
"1297","192.168.1.6","2","Google Ads","btn_agregar_carrito","2025-11-15 17:51:29","Interaccion interfaz"
"1298","192.168.1.19","1","Instagram Bio","Home_Page","2025-11-15 20:06:00","Inicio de sesion"
"1299","192.168.1.19","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-15 20:06:31","Navegando catalogo"
"1300","192.168.1.19","2","Instagram Bio","link_menu_hombres","2025-11-15 20:06:33","Interaccion interfaz"
"1301","192.168.1.19","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-15 20:07:18","Navegando catalogo"
"1302","192.168.1.19","2","Instagram Bio","btn_ver_tallas","2025-11-15 20:07:20","Interaccion interfaz"
"1303","192.168.1.38","1","Newsletter","Home_Page","2025-11-15 22:48:00","Inicio de sesion"
"1304","192.168.1.38","3","Newsletter","vista_Chaqueta_Cuero","2025-11-15 22:48:32","Navegando catalogo"
"1305","192.168.1.8","1","Newsletter","Home_Page","2025-11-16 01:03:00","Inicio de sesion"
"1306","192.168.1.8","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-16 01:03:32","Navegando catalogo"
"1307","192.168.1.41","1","Instagram Bio","Home_Page","2025-11-16 01:43:00","Inicio de sesion"
"1308","192.168.1.41","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-16 01:43:19","Navegando catalogo"
"1309","192.168.1.41","2","Instagram Bio","btn_ver_tallas","2025-11-16 01:43:21","Interaccion interfaz"
"1310","192.168.1.41","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-16 01:43:59","Navegando catalogo"
"1311","192.168.1.41","2","Instagram Bio","btn_agregar_carrito","2025-11-16 01:44:01","Interaccion interfaz"
"1312","192.168.1.41","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-16 01:44:36","Navegando catalogo"
"1313","192.168.1.37","1","Facebook","Home_Page","2025-11-16 04:29:00","Inicio de sesion"
"1314","192.168.1.37","3","Facebook","vista_Jean_Slim_Negro","2025-11-16 04:29:31","Navegando catalogo"
"1315","192.168.1.37","3","Facebook","vista_Vestido_Verano_Floral","2025-11-16 04:30:13","Navegando catalogo"
"1316","192.168.1.37","2","Facebook","btn_ver_tallas","2025-11-16 04:30:15","Interaccion interfaz"
"1317","192.168.1.37","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-16 04:30:35","Navegando catalogo"
"1318","192.168.1.37","2","Facebook","btn_ver_tallas","2025-11-16 04:30:37","Interaccion interfaz"
"1319","192.168.1.37","3","Facebook","vista_Zapatillas_Urban","2025-11-16 04:30:47","Navegando catalogo"
"1320","192.168.1.37","2","Facebook","link_menu_hombres","2025-11-16 04:30:49","Interaccion interfaz"
"1321","192.168.1.37","5","Facebook","btn_cancelar_checkout","2025-11-16 04:31:32","Abandono en pago"
"1322","192.168.1.24","1","Instagram Bio","Home_Page","2025-11-16 05:44:00","Inicio de sesion"
"1323","192.168.1.24","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-16 05:44:45","Navegando catalogo"
"1324","192.168.1.24","2","Instagram Bio","btn_ver_tallas","2025-11-16 05:44:47","Interaccion interfaz"
"1325","192.168.1.24","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-16 05:45:01","Navegando catalogo"
"1326","192.168.1.24","2","Instagram Bio","btn_agregar_carrito","2025-11-16 05:45:03","Interaccion interfaz"
"1327","192.168.1.6","1","Facebook","Home_Page","2025-11-16 08:12:00","Inicio de sesion"
"1328","192.168.1.6","3","Facebook","vista_Jean_Slim_Negro","2025-11-16 08:12:30","Navegando catalogo"
"1329","192.168.1.6","2","Facebook","img_zoom","2025-11-16 08:12:32","Interaccion interfaz"
"1330","192.168.1.6","3","Facebook","vista_Zapatillas_Urban","2025-11-16 08:12:37","Navegando catalogo"
"1331","192.168.1.6","2","Facebook","link_menu_hombres","2025-11-16 08:12:39","Interaccion interfaz"
"1332","192.168.1.13","1","Google Ads","Home_Page","2025-11-16 08:36:00","Inicio de sesion"
"1333","192.168.1.13","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-16 08:36:22","Navegando catalogo"
"1334","192.168.1.13","3","Google Ads","vista_Chaqueta_Cuero","2025-11-16 08:36:51","Navegando catalogo"
"1335","192.168.1.13","2","Google Ads","btn_agregar_carrito","2025-11-16 08:36:53","Interaccion interfaz"
"1336","192.168.1.8","1","Directo","Home_Page","2025-11-16 10:29:00","Inicio de sesion"
"1337","192.168.1.8","3","Directo","vista_Camisa_Lino_Blanca","2025-11-16 10:29:31","Navegando catalogo"
"1338","192.168.1.26","1","Instagram Bio","Home_Page","2025-11-16 10:52:00","Inicio de sesion"
"1339","192.168.1.26","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-16 10:52:20","Navegando catalogo"
"1340","192.168.1.26","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-16 10:52:25","Navegando catalogo"
"1341","192.168.1.26","2","Instagram Bio","link_menu_hombres","2025-11-16 10:52:27","Interaccion interfaz"
"1342","192.168.1.26","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-16 10:52:56","Navegando catalogo"
"1343","192.168.1.9","1","Google Ads","Home_Page","2025-11-16 12:56:00","Inicio de sesion"
"1344","192.168.1.9","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-16 12:56:39","Navegando catalogo"
"1345","192.168.1.9","2","Google Ads","link_menu_hombres","2025-11-16 12:56:41","Interaccion interfaz"
"1346","192.168.1.9","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-16 12:56:47","Navegando catalogo"
"1347","192.168.1.9","2","Google Ads","btn_ver_tallas","2025-11-16 12:56:49","Interaccion interfaz"
"1348","192.168.1.9","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-16 12:57:19","Navegando catalogo"
"1349","192.168.1.26","1","Instagram Bio","Home_Page","2025-11-16 14:19:00","Inicio de sesion"
"1350","192.168.1.26","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-16 14:19:15","Navegando catalogo"
"1351","192.168.1.26","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-16 14:19:28","Navegando catalogo"
"1352","192.168.1.26","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-16 14:19:40","Navegando catalogo"
"1353","192.168.1.43","1","Instagram Bio","Home_Page","2025-11-16 16:06:00","Inicio de sesion"
"1354","192.168.1.43","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-16 16:06:24","Navegando catalogo"
"1355","192.168.1.43","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-16 16:07:09","Navegando catalogo"
"1356","192.168.1.43","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-16 16:07:39","Navegando catalogo"
"1357","192.168.1.43","2","Instagram Bio","btn_ver_tallas","2025-11-16 16:07:41","Interaccion interfaz"
"1358","192.168.1.43","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-16 16:08:26","Navegando catalogo"
"1359","192.168.1.43","2","Instagram Bio","img_zoom","2025-11-16 16:08:28","Interaccion interfaz"
"1360","192.168.1.43","5","Instagram Bio","btn_cancelar_checkout","2025-11-16 16:09:05","Abandono en pago"
"1361","192.168.1.36","1","Instagram Bio","Home_Page","2025-11-16 16:42:00","Inicio de sesion"
"1362","192.168.1.36","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-16 16:42:45","Navegando catalogo"
"1363","192.168.1.36","2","Instagram Bio","img_zoom","2025-11-16 16:42:47","Interaccion interfaz"
"1364","192.168.1.36","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-16 16:42:56","Navegando catalogo"
"1365","192.168.1.36","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-16 16:43:19","Navegando catalogo"
"1366","192.168.1.36","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-16 16:44:04","Navegando catalogo"
"1367","192.168.1.36","2","Instagram Bio","img_zoom","2025-11-16 16:44:06","Interaccion interfaz"
"1368","192.168.1.36","5","Instagram Bio","btn_cancelar_checkout","2025-11-16 16:44:38","Abandono en pago"
"1369","192.168.1.27","1","Facebook","Home_Page","2025-11-16 18:40:00","Inicio de sesion"
"1370","192.168.1.27","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-16 18:40:37","Navegando catalogo"
"1371","192.168.1.27","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-16 18:40:42","Navegando catalogo"
"1372","192.168.1.18","1","Instagram Bio","Home_Page","2025-11-16 21:37:00","Inicio de sesion"
"1373","192.168.1.18","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-16 21:37:21","Navegando catalogo"
"1374","192.168.1.18","2","Instagram Bio","img_zoom","2025-11-16 21:37:23","Interaccion interfaz"
"1375","192.168.1.18","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-16 21:37:49","Navegando catalogo"
"1376","192.168.1.18","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-16 21:38:15","Navegando catalogo"
"1377","192.168.1.18","2","Instagram Bio","link_menu_hombres","2025-11-16 21:38:17","Interaccion interfaz"
"1378","192.168.1.35","1","Newsletter","Home_Page","2025-11-16 22:42:00","Inicio de sesion"
"1379","192.168.1.35","3","Newsletter","vista_Chaqueta_Cuero","2025-11-16 22:42:24","Navegando catalogo"
"1380","192.168.1.35","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-16 22:43:02","Navegando catalogo"
"1381","192.168.1.35","2","Newsletter","img_zoom","2025-11-16 22:43:04","Interaccion interfaz"
"1382","192.168.1.35","3","Newsletter","vista_Zapatillas_Urban","2025-11-16 22:43:21","Navegando catalogo"
"1383","192.168.1.35","2","Newsletter","link_menu_hombres","2025-11-16 22:43:23","Interaccion interfaz"
"1384","192.168.1.35","3","Newsletter","vista_Chaqueta_Cuero","2025-11-16 22:43:56","Navegando catalogo"
"1385","192.168.1.35","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-16 22:44:22","Navegando catalogo"
"1386","192.168.1.35","2","Newsletter","img_zoom","2025-11-16 22:44:24","Interaccion interfaz"
"1387","192.168.1.35","4","Newsletter","btn_finalizar_pago_exitoso","2025-11-16 22:45:14","Venta Exitosa"
"1388","192.168.1.17","1","Google Ads","Home_Page","2025-11-17 00:39:00","Inicio de sesion"
"1389","192.168.1.17","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-17 00:39:24","Navegando catalogo"
"1390","192.168.1.33","1","Google Ads","Home_Page","2025-11-17 00:49:00","Inicio de sesion"
"1391","192.168.1.33","3","Google Ads","vista_Chaqueta_Cuero","2025-11-17 00:49:05","Navegando catalogo"
"1392","192.168.1.33","3","Google Ads","vista_Zapatillas_Urban","2025-11-17 00:49:14","Navegando catalogo"
"1393","192.168.1.33","3","Google Ads","vista_Chaqueta_Cuero","2025-11-17 00:49:57","Navegando catalogo"
"1394","192.168.1.33","2","Google Ads","btn_ver_tallas","2025-11-17 00:49:59","Interaccion interfaz"
"1395","192.168.1.33","3","Google Ads","vista_Chaqueta_Cuero","2025-11-17 00:50:35","Navegando catalogo"
"1396","192.168.1.33","5","Google Ads","btn_cancelar_checkout","2025-11-17 00:51:08","Abandono en pago"
"1397","192.168.1.24","1","Google Ads","Home_Page","2025-11-17 02:15:00","Inicio de sesion"
"1398","192.168.1.24","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-17 02:15:19","Navegando catalogo"
"1399","192.168.1.24","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-17 02:15:41","Navegando catalogo"
"1400","192.168.1.24","3","Google Ads","vista_Jean_Slim_Negro","2025-11-17 02:15:48","Navegando catalogo"
"1401","192.168.1.24","2","Google Ads","img_zoom","2025-11-17 02:15:50","Interaccion interfaz"
"1402","192.168.1.24","3","Google Ads","vista_Jean_Slim_Negro","2025-11-17 02:16:19","Navegando catalogo"
"1403","192.168.1.24","2","Google Ads","btn_agregar_carrito","2025-11-17 02:16:21","Interaccion interfaz"
"1404","192.168.1.24","5","Google Ads","btn_cancelar_checkout","2025-11-17 02:17:05","Abandono en pago"
"1405","192.168.1.21","1","Newsletter","Home_Page","2025-11-17 04:19:00","Inicio de sesion"
"1406","192.168.1.21","3","Newsletter","vista_Chaqueta_Cuero","2025-11-17 04:19:29","Navegando catalogo"
"1407","192.168.1.21","2","Newsletter","img_zoom","2025-11-17 04:19:31","Interaccion interfaz"
"1408","192.168.1.21","3","Newsletter","vista_Zapatillas_Urban","2025-11-17 04:20:14","Navegando catalogo"
"1409","192.168.1.21","3","Newsletter","vista_Jean_Slim_Negro","2025-11-17 04:20:50","Navegando catalogo"
"1410","192.168.1.21","2","Newsletter","btn_agregar_carrito","2025-11-17 04:20:52","Interaccion interfaz"
"1411","192.168.1.8","1","Directo","Home_Page","2025-11-17 04:48:00","Inicio de sesion"
"1412","192.168.1.8","3","Directo","vista_Vestido_Verano_Floral","2025-11-17 04:48:08","Navegando catalogo"
"1413","192.168.1.8","2","Directo","btn_ver_tallas","2025-11-17 04:48:10","Interaccion interfaz"
